Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core VIDs (avg) [V]","P-core 0 VID [V]","P-core 1 VID [V]","P-core 2 VID [V]","P-core 3 VID [V]","P-core 4 VID [V]","P-core 5 VID [V]","P-core 6 VID [V]","P-core 7 VID [V]","E-core 8 VID [V]","E-core 9 VID [V]","E-core 10 VID [V]","E-core 11 VID [V]","SA VID [V]","Core Clocks (avg) [MHz]","P-core 0 Clock [MHz]","P-core 1 Clock [MHz]","P-core 2 Clock [MHz]","P-core 3 Clock [MHz]","P-core 4 Clock [MHz]","P-core 5 Clock [MHz]","P-core 6 Clock [MHz]","P-core 7 Clock [MHz]","E-core 8 Clock [MHz]","E-core 9 Clock [MHz]","E-core 10 Clock [MHz]","E-core 11 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","Core Effective Clocks (avg) [MHz]","P-core 0 T0 Effective Clock [MHz]","P-core 0 T1 Effective Clock [MHz]","P-core 1 T0 Effective Clock [MHz]","P-core 1 T1 Effective Clock [MHz]","P-core 2 T0 Effective Clock [MHz]","P-core 2 T1 Effective Clock [MHz]","P-core 3 T0 Effective Clock [MHz]","P-core 3 T1 Effective Clock [MHz]","P-core 4 T0 Effective Clock [MHz]","P-core 4 T1 Effective Clock [MHz]","P-core 5 T0 Effective Clock [MHz]","P-core 5 T1 Effective Clock [MHz]","P-core 6 T0 Effective Clock [MHz]","P-core 6 T1 Effective Clock [MHz]","P-core 7 T0 Effective Clock [MHz]","P-core 7 T1 Effective Clock [MHz]","E-core 8 T0 Effective Clock [MHz]","E-core 9 T0 Effective Clock [MHz]","E-core 10 T0 Effective Clock [MHz]","E-core 11 T0 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","P-core 0 T0 Usage [%]","P-core 0 T1 Usage [%]","P-core 1 T0 Usage [%]","P-core 1 T1 Usage [%]","P-core 2 T0 Usage [%]","P-core 2 T1 Usage [%]","P-core 3 T0 Usage [%]","P-core 3 T1 Usage [%]","P-core 4 T0 Usage [%]","P-core 4 T1 Usage [%]","P-core 5 T0 Usage [%]","P-core 5 T1 Usage [%]","P-core 6 T0 Usage [%]","P-core 6 T1 Usage [%]","P-core 7 T0 Usage [%]","P-core 7 T1 Usage [%]","E-core 8 T0 Usage [%]","E-core 9 T0 Usage [%]","E-core 10 T0 Usage [%]","E-core 11 T0 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","P-core 0 T0 Utility [%]","P-core 0 T1 Utility [%]","P-core 1 T0 Utility [%]","P-core 1 T1 Utility [%]","P-core 2 T0 Utility [%]","P-core 2 T1 Utility [%]","P-core 3 T0 Utility [%]","P-core 3 T1 Utility [%]","P-core 4 T0 Utility [%]","P-core 4 T1 Utility [%]","P-core 5 T0 Utility [%]","P-core 5 T1 Utility [%]","P-core 6 T0 Utility [%]","P-core 6 T1 Utility [%]","P-core 7 T0 Utility [%]","P-core 7 T1 Utility [%]","E-core 8 T0 Utility [%]","E-core 9 T0 Utility [%]","E-core 10 T0 Utility [%]","E-core 11 T0 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","P-core 0 Ratio [x]","P-core 1 Ratio [x]","P-core 2 Ratio [x]","P-core 3 Ratio [x]","P-core 4 Ratio [x]","P-core 5 Ratio [x]","P-core 6 Ratio [x]","P-core 7 Ratio [x]","E-core 8 Ratio [x]","E-core 9 Ratio [x]","E-core 10 Ratio [x]","E-core 11 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","P-core 0 [°C]","P-core 1 [°C]","P-core 2 [°C]","P-core 3 [°C]","P-core 4 [°C]","P-core 5 [°C]","P-core 6 [°C]","P-core 7 [°C]","E-core 8 [°C]","E-core 9 [°C]","E-core 10 [°C]","E-core 11 [°C]","Core Distance to TjMAX (avg) [°C]","P-core 0 Distance to TjMAX [°C]","P-core 1 Distance to TjMAX [°C]","P-core 2 Distance to TjMAX [°C]","P-core 3 Distance to TjMAX [°C]","P-core 4 Distance to TjMAX [°C]","P-core 5 Distance to TjMAX [°C]","P-core 6 Distance to TjMAX [°C]","P-core 7 Distance to TjMAX [°C]","E-core 8 Distance to TjMAX [°C]","E-core 9 Distance to TjMAX [°C]","E-core 10 Distance to TjMAX [°C]","E-core 11 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","P-core 0 Thermal Throttling [Yes/No]","P-core 1 Thermal Throttling [Yes/No]","P-core 2 Thermal Throttling [Yes/No]","P-core 3 Thermal Throttling [Yes/No]","P-core 4 Thermal Throttling [Yes/No]","P-core 5 Thermal Throttling [Yes/No]","P-core 6 Thermal Throttling [Yes/No]","P-core 7 Thermal Throttling [Yes/No]","E-core 8 Thermal Throttling [Yes/No]","E-core 9 Thermal Throttling [Yes/No]","E-core 10 Thermal Throttling [Yes/No]","E-core 11 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","P-core 0 Critical Temperature [Yes/No]","P-core 1 Critical Temperature [Yes/No]","P-core 2 Critical Temperature [Yes/No]","P-core 3 Critical Temperature [Yes/No]","P-core 4 Critical Temperature [Yes/No]","P-core 5 Critical Temperature [Yes/No]","P-core 6 Critical Temperature [Yes/No]","P-core 7 Critical Temperature [Yes/No]","E-core 8 Critical Temperature [Yes/No]","E-core 9 Critical Temperature [Yes/No]","E-core 10 Critical Temperature [Yes/No]","E-core 11 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","P-core 0 Power Limit Exceeded [Yes/No]","P-core 1 Power Limit Exceeded [Yes/No]","P-core 2 Power Limit Exceeded [Yes/No]","P-core 3 Power Limit Exceeded [Yes/No]","P-core 4 Power Limit Exceeded [Yes/No]","P-core 5 Power Limit Exceeded [Yes/No]","P-core 6 Power Limit Exceeded [Yes/No]","P-core 7 Power Limit Exceeded [Yes/No]","E-core 8 Power Limit Exceeded [Yes/No]","E-core 9 Power Limit Exceeded [Yes/No]","E-core 10 Power Limit Exceeded [Yes/No]","E-core 11 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","VR VCC Temperature (SVID) [°C]","Voltage Offsets (avg) [V]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","GT Media Voltage Offset [V]","SA Voltage Offset [V]","L2 E-core Voltage Offset [V]","VDDQ TX Voltage [V]","VR VCC Current (SVID IOUT) [A]","CPU Package Power [W]","IA Cores Power [W]","System Agent Power [W]","Rest-of-Chip Power [W]","PL1 Power Limit (Static) [W]","PL2 Power Limit (Static) [W]","VR VCC Power (SVID POUT) [W]","Package C2 Residency [%]","Core C0 Residency (avg) [%]","P-core 0 T0 C0 Residency [%]","P-core 0 T1 C0 Residency [%]","P-core 1 T0 C0 Residency [%]","P-core 1 T1 C0 Residency [%]","P-core 2 T0 C0 Residency [%]","P-core 2 T1 C0 Residency [%]","P-core 3 T0 C0 Residency [%]","P-core 3 T1 C0 Residency [%]","P-core 4 T0 C0 Residency [%]","P-core 4 T1 C0 Residency [%]","P-core 5 T0 C0 Residency [%]","P-core 5 T1 C0 Residency [%]","P-core 6 T0 C0 Residency [%]","P-core 6 T1 C0 Residency [%]","P-core 7 T0 C0 Residency [%]","P-core 7 T1 C0 Residency [%]","E-core 8 T0 C0 Residency [%]","E-core 9 T0 C0 Residency [%]","E-core 10 T0 C0 Residency [%]","E-core 11 T0 C0 Residency [%]","Core C1 Residency (avg) [%]","P-core 0 C1 Residency [%]","P-core 1 C1 Residency [%]","P-core 2 C1 Residency [%]","P-core 3 C1 Residency [%]","P-core 4 C1 Residency [%]","P-core 5 C1 Residency [%]","P-core 6 C1 Residency [%]","P-core 7 C1 Residency [%]","E-core 8 C1 Residency [%]","E-core 9 C1 Residency [%]","E-core 10 C1 Residency [%]","E-core 11 C1 Residency [%]","Core C6 Residency (avg) [%]","P-core 0 C6 Residency [%]","P-core 1 C6 Residency [%]","P-core 2 C6 Residency [%]","P-core 3 C6 Residency [%]","P-core 4 C6 Residency [%]","P-core 5 C6 Residency [%]","P-core 6 C6 Residency [%]","P-core 7 C6 Residency [%]","E-core 8 C6 Residency [%]","E-core 9 C6 Residency [%]","E-core 10 C6 Residency [%]","E-core 11 C6 Residency [%]","Core C7 Residency (avg) [%]","P-core 0 C7 Residency [%]","P-core 1 C7 Residency [%]","P-core 2 C7 Residency [%]","P-core 3 C7 Residency [%]","P-core 4 C7 Residency [%]","P-core 5 C7 Residency [%]","P-core 6 C7 Residency [%]","P-core 7 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","IA: Thermal Velocity Boost [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: Thermal Event [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","VRM Thermistor [°C]","CPU (Weighted Value) [°C]","CPU Package [°C]","CPU [°C]","PCH [°C]","Vcore [V]","+5V [V]","AVSB [V]","3VCC [V]","+12V [V]","VIN8 [V]","VIN4 [V]","3VSB [V]","BAT_3V [V]","VTT [V]","IMC VDD [V]","VIN6 [V]","VIN2 [V]","VIN3 [V]","VIN7 [V]","VIN9 [V]","VHIF [V]","Chassis1 [RPM]","CPU [RPM]","AIO Pump [RPM]","PCH Temperature [°C]","Vcore VR Temperature [°C]","IGPU VR Temperature [°C]","VR VOUT (Vcore) [V]","VR IOUT (Vcore Current) [A]","SPD Hub Temperature [°C]","VDD (SWA) Voltage [V]","VDDQ (SWB) Voltage [V]","VPP (SWC) Voltage [V]","1.8V VOUT Voltage [V]","1.0V VOUT Voltage [V]","VIN Voltage [V]","Total Power [W]","PMIC High Temperature [Yes/No]","PMIC Over Voltage [Yes/No]","PMIC Under Voltage [Yes/No]","VDD (SWA) Voltage [V]","VDDQ (SWB) Voltage [V]","VPP (SWC) Voltage [V]","1.8V VOUT Voltage [V]","1.0V VOUT Voltage [V]","VIN Voltage [V]","Total Power [W]","PMIC High Temperature [Yes/No]","PMIC Over Voltage [Yes/No]","PMIC Under Voltage [Yes/No]","Drive Temperature [°C]","Drive Temperature 2 [°C]","Drive Temperature 3 [°C]","Drive Remaining Life [%]","Drive Available Spare [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","GPU Temperature [°C]","GPU Memory Junction Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU Thermal Limit [°C]","GPU Core Voltage [V]","GPU Rail Voltages (avg) [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Misc0 Input Voltage [V]","GPU Fan1 [RPM]","GPU Fan2 [RPM]","GPU Power [W]","GPU Rail Powers (avg) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU 8-pin #1 Input Power [W]","GPU Misc0 Input Power [W]","GPU Input PP Source Power (sum) [W]","GPU Core (NVVDD) Output Power [W]","GPU Core (NVVDD) Output Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Crossbar Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usages (avg) [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU VR Usage [%]","GPU Fan1 [%]","GPU Fan2 [%]","GPU Performance Limiters (avg) [Yes/No]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power [% of TDP] [%]","Total GPU Power (normalized) [% of TDP] [%]","PCI Express Error Counters (avg) []","Receiver Errors []","Replay Count []","Replay Rollover Count []","Bad DLLP Count []","Bad TLP Count []","LCRC Error Count []","NAKs Sent Count []","NAKs Received Count []","Recovery Count []","Correctable Error Count []","Non-Fatal Error Count []","Fatal Error Count []","Unsupported Request Count []","PCIe Lane 0 Errors []","PCIe Lane 1 Errors []","PCIe Lane 2 Errors []","PCIe Lane 3 Errors []","PCIe Lane 4 Errors []","PCIe Lane 5 Errors []","PCIe Lane 6 Errors []","PCIe Lane 7 Errors []","PCIe Lane 8 Errors []","PCIe Lane 9 Errors []","PCIe Lane 10 Errors []","PCIe Lane 11 Errors []","PCIe Lane 12 Errors []","PCIe Lane 13 Errors []","PCIe Lane 14 Errors []","PCIe Lane 15 Errors []","GPU Memory Available [MB]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Framerate [FPS]","Framerate 1% Low [FPS]","Framerate 0.1% Low [FPS]","Frame Time [ms]","Framerate Presented (avg) [FPS]","Framerate Presented (99%) [FPS]","Framerate Presented (1%) [FPS]","Framerate Displayed (avg) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","SPD Hub Temperature [°C]","GPU PCIe +12V Input Power [W]",
14.10.2025,11:53:52.612,21289,48127,30.6,15827,49493,24.2,0.0,1.276,1.279,1.274,1.274,1.274,1.274,1.286,1.286,1.286,1.281,1.266,1.266,1.266,1.251,4522.3,4888.0,4888.0,4888.0,4888.0,4888.0,4888.0,4888.0,4888.0,3790.7,3790.7,3790.7,3790.7,99.8,4489.0,403.7,397.0,34.5,198.5,26.4,107.7,26.6,54.5,545.0,1574.7,29.9,929.0,28.2,721.5,1150.0,574.2,27.9,523.7,355.3,289.8,479.0,405.8,9.4,9.0,1.1,6.2,0.0,1.4,0.9,4.5,10.8,33.9,0.0,20.4,0.0,18.8,18.4,13.1,0.0,15.0,11.0,9.5,13.6,33.9,9.4,100.0,11.7,11.5,1.0,6.0,0.8,3.6,0.8,1.7,15.6,45.2,1.0,26.6,0.9,20.9,33.1,16.7,0.9,14.9,10.2,8.6,13.8,11.7,45.3,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,38.0,38.0,38.0,38.0,45.0,42,47,43,42,41,42,41,43,39,41,41,41,41,58,53,57,58,59,58,59,57,61,59,59,59,59,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,43,37,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.250,31.719,45.328,36.041,7.743,0.542,150.0,175.0,40.000,0.0,9.2,8.6,0.8,4.3,0.6,2.4,0.6,1.2,11.9,33.8,0.6,20.1,0.6,15.5,24.3,12.6,0.6,14.5,9.9,8.1,13.2,23.5,24.0,5.6,4.3,43.2,62.6,47.4,48.6,33.4,4.7,3.2,2.2,2.3,28.4,0.0,0.0,0.0,0.0,0.7,0.0,1.4,0.0,80.0,86.4,89.3,83.4,47.2,65.4,88.5,92.2,42.6,0.3,29.7,7.9,51.3,2793.2,28.00,36,36,36,76,112,447,2,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,29,37,29,47,36,44,1.252,5.040,3.408,3.312,12.192,2.024,0.792,3.408,3.184,1.072,1.264,1.648,1.064,1.000,1.000,0.944,1.808,1025,1341,3417,43.0,37.0,34.0,1.275,16.000,33.8,1.260,1.260,1.800,1.800,1.170,5.040,0.875,No,No,No,1.260,1.260,1.800,1.800,1.170,5.040,0.875,No,No,No,54,54,69,100.0,100.0,No,No,14698,23903,29,29,No,No,1299,631,5.5,2.2,7.7,8.344,6.887,15522,37819,0.0,0.0,0.0,0.000,0.000,0,29.8,34.0,32.4,84.0,0.960,12.153,12.137,12.174,12.149,0,0,22.218,14.233,18.776,28.974,16.461,12.026,10.571,11.002,2505.0,1312.7,2055.0,2504.9,2025.0,1.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Yes,No,No,No,No,Yes,No,15.4,20.1,2,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10977,1305,1042,74,16.0,0,0,0,15.0,5.8,76.8,1.8,5.9,173.34,546.91,13.03,0.45,147.84,148.31,0.00,767,17,7.9,4.2,0,0,0.0,0.0,0,33.5,1.820,
14.10.2025,11:53:54.610,21368,48048,30.7,15851,49469,24.2,0.0,1.276,1.328,1.293,1.266,1.266,1.266,1.291,1.266,1.266,1.291,1.291,1.291,1.198,1.251,4506.7,4689.7,4889.2,4889.2,4889.2,4889.2,4889.2,4889.2,4889.2,3791.6,3791.6,3791.6,3791.6,99.8,3592.1,261.1,268.4,35.7,205.7,26.5,150.9,26.2,63.9,25.3,1132.3,29.4,539.1,80.0,1144.2,28.1,449.6,27.2,417.6,259.7,157.5,155.3,272.8,5.7,5.5,3.4,4.2,2.5,4.4,0.0,1.0,0.9,24.3,0.0,11.4,0.0,24.3,0.0,9.4,0.0,10.3,5.6,3.5,4.1,24.3,5.7,100.0,7.6,8.4,1.1,6.3,0.8,4.6,0.8,1.8,0.7,32.6,1.0,15.6,2.3,32.7,0.9,12.9,0.8,11.9,7.4,4.5,4.5,7.6,45.2,47.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,38.0,38.0,38.0,38.0,36.0,40,40,38,40,39,40,41,40,40,40,40,40,42,60,60,62,60,61,60,59,60,60,60,60,60,58,41,42,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,42,36,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.250,45.993,38.832,29.237,8.073,0.518,150.0,175.0,48.000,0.6,6.0,5.9,0.8,4.5,0.6,3.3,0.6,1.4,0.5,24.8,0.6,11.7,1.7,24.5,0.6,9.7,0.6,11.9,7.3,4.5,4.6,20.0,21.8,11.8,7.2,2.9,69.8,41.0,52.9,18.5,2.2,0.0,0.0,11.8,29.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.9,92.1,95.1,82.3,58.6,69.7,81.9,88.1,94.9,2.7,43.5,18.8,69.2,2793.8,28.00,36,36,36,76,112,447,2,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,29,37,29,45,36,43,0.648,5.080,3.424,3.328,12.192,2.024,0.792,3.424,3.184,1.072,1.264,1.648,1.064,1.000,1.000,0.944,1.824,1055,1396,3426,42.0,37.0,34.0,1.275,19.000,33.8,1.260,1.260,1.800,1.800,1.170,5.040,0.875,No,No,No,1.260,1.260,1.800,1.800,1.170,5.040,0.750,No,No,No,54,54,69,100.0,100.0,No,No,14698,23903,29,29,No,No,1299,631,0.2,0.2,0.4,0.252,0.733,15523,37821,13.8,0.0,13.8,0.014,0.000,0,29.2,34.0,32.3,84.0,0.930,12.161,12.161,12.166,12.156,0,0,24.659,8.400,14.084,16.363,6.977,2.295,9.482,9.602,390.0,101.2,1965.0,560.7,1965.0,0.0,4.0,0.0,0.0,10.6,0.0,0.1,0.0,0.0,0.0,0.0,0,0,Yes,No,No,No,No,Yes,No,8.2,9.4,2,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10977,1305,1042,74,5.0,0,0,0,15.0,6.6,113.0,3.2,6.1,152.23,313.12,8.85,0.25,58.07,58.33,0.00,767,17,3.1,5.1,0,0,0.0,0.0,0,33.5,0.000,
14.10.2025,11:53:56.605,21352,48065,30.7,15833,49487,24.2,0.0,1.276,1.314,1.286,1.271,1.256,1.256,1.271,1.271,1.251,1.281,1.296,1.271,1.281,1.251,4397.6,4788.3,4788.3,4788.3,4788.3,4788.3,4788.3,4788.3,4688.5,3591.2,3591.2,3591.2,3790.7,99.8,3591.2,235.9,188.8,34.2,89.8,25.3,30.0,24.8,25.4,25.1,999.3,28.2,656.4,27.7,1170.3,28.4,463.1,26.7,381.2,203.5,178.2,112.5,246.0,6.3,4.2,0.0,1.2,5.0,0.0,4.3,1.3,0.6,22.1,0.6,14.6,0.6,25.2,6.4,10.1,0.6,12.3,7.2,6.0,3.6,25.2,6.3,100.0,6.9,5.9,1.0,3.0,0.7,0.9,0.7,0.7,0.7,28.9,0.9,19.0,0.9,33.5,0.9,13.3,0.8,10.8,5.7,5.0,3.5,6.8,44.1,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,36.0,36.0,36.0,38.0,36.0,40,40,36,39,40,41,43,41,44,39,39,39,42,60,60,64,61,60,59,57,59,56,61,61,61,58,47,44,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,45,36,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.250,36.477,29.957,20.569,7.891,0.496,150.0,175.0,48.000,0.0,5.5,4.2,0.8,2.0,0.5,0.7,0.5,0.5,0.5,22.2,0.6,14.5,0.6,25.2,0.6,10.1,0.6,10.8,5.8,5.3,3.4,21.8,23.9,10.9,0.6,0.0,73.2,53.1,59.0,29.6,0.2,0.0,0.0,10.6,30.2,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,88.3,93.9,94.5,84.8,56.8,69.6,85.6,98.0,98.8,1.9,29.6,12.9,57.8,2793.2,28.00,36,36,36,76,112,447,2,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,29,37,29,44,37,43,1.021,5.080,3.424,3.328,12.192,2.024,0.792,3.424,3.184,1.072,1.264,1.648,1.064,1.000,1.000,0.944,1.824,1088,1370,3443,42.0,36.0,34.0,1.235,22.000,33.8,1.260,1.260,1.800,1.800,1.170,5.040,0.750,No,No,No,1.260,1.260,1.800,1.800,1.170,5.040,1.250,No,No,No,54,54,69,100.0,100.0,No,No,14698,23903,29,29,No,No,1299,631,0.5,0.6,1.1,0.440,1.735,15524,37824,0.0,0.0,0.0,0.000,0.000,0,29.0,32.0,32.1,84.0,0.910,12.167,12.159,12.169,12.172,0,0,11.838,5.820,10.439,10.757,3.798,0.319,7.633,7.792,210.0,50.6,1185.0,65.6,1290.0,0.0,1.0,0.0,0.0,10.6,0.3,1.3,0.0,0.0,0.0,0.0,0,0,Yes,No,No,No,No,Yes,No,5.4,8.5,3,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10977,1305,1043,74,2.5,0,0,0,15.0,9.3,68.9,1.0,9.4,108.10,963.95,14.52,1.85,71.11,72.95,0.00,767,17,4.4,1.1,0,0,0.0,0.0,0,33.5,0.000,
